question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
"yer concedes, "" Pool hustlers","[5799, 347, 17649, 204, 23, 204, 13, 17387, 28042, 10017]", completed,5326,14.0625,gcg,ers,"[358, 5326, 28923, 5192]",4,0.4375,False,True,10
""" of the subject made the film "" unique","[13, 275, 248, 2828, 1021, 248, 2675, 204, 13, 2849]",eed,3287,18.875,gcg, soundtrack,"[28032, 27476, 59622, 21863, 35897, 3287]",6,0.322265625,False,True,10
 571 : Bedcanford = ,"[204, 46147, 204, 37, 8278, 6341, 4219, 204, 40, 204]", clinics,21632,19.125,gcg,Chem,"[33621, 4, 54707, 43193, 40, 21632, 258, 49217]",8,1.328125,False,True,10
" Hermione Granger, one of Harry's","[59216, 64842, 204, 23, 532, 275, 9898, 204, 18, 94]",pa,5408,17.5,gcg,elo,"[15359, 53615, 53736, 58822, 15197, 360, 56513, 28942, 49229, 45374]",10,5.15625,False,False,10
" one loss, one draw, one win","[532, 2690, 204, 23, 532, 3181, 204, 23, 532, 1596]", creep,18812,16.125,gcg,Submit,"[32319, 18812, 55450, 42881, 7180, 26496, 27196, 18848]",8,1.1484375,False,True,10
" two percent of Yogos are purple, due","[847, 2613, 275, 42708, 363, 362, 14312, 204, 23, 2159]",rog,8152,18.875,gcg, Athlete,"[63582, 6280, 30699, 8152, 20955, 50795, 53469, 14518]",8,0.0380859375,False,True,10
"atton visited Philippines, China, Japan ","[47553, 9261, 15562, 204, 23, 3603, 204, 23, 4086, 204]", Trans,3553,19.0,gcg,>>QUESTION<<,"[6, 5, 193, 36941, 899, 1012, 29392, 204, 51103, 46877]",10,3.5,False,False,10
 west by Cannard's Grave Road,"[9158, 431, 12970, 435, 204, 18, 94, 7971, 298, 5341]", yeux,25876,18.875,gcg, quotation,"[36537, 6937, 25876, 60253, 52340, 59343, 50640, 5629]",8,0.072265625,False,True,10
", exhibited significant deterioration. After conducting the","[204, 23, 26367, 2589, 40178, 204, 25, 2539, 17266, 248]",Exper,14174,14.9375,gcg, Experimental,"[42487, 13522, 25115, 37741, 21360, 16090, 618, 38560]",8,1.15625,False,True,10
 public morale. The initiative included the promotion of,"[1202, 33122, 204, 25, 390, 10577, 3345, 248, 11365, 275]", prevail,41173,15.8125,gcg,Dimension,"[46375, 7335, 33911, 41173, 22654, 19518, 6951, 56605, 7112, 8888]",10,0.2236328125,False,True,10
 complex and supramammillary nucleus. The,"[3591, 273, 57487, 311, 2789, 25996, 41025, 204, 25, 390]", mouse,11232,8.9375,greedy,,"[190, 34017]",2,1.6484375,False,True,10
"ānam brahma "" - ""","[13006, 7687, 4569, 16752, 204, 13, 204, 24, 204, 13]",${,7970,16.25,gcg, Het,"[15751, 17596, 7970, 35287, 29308, 60486]",6,0.51171875,False,True,10
 bay. He was forced to retire when he,"[14697, 204, 25, 707, 398, 6584, 271, 18486, 635, 332]", orth,22663,15.1875,gcg, Jerry,"[19280, 58925, 32330, 578, 94, 33816, 332, 22663, 61373, 20941]",10,2.265625,False,False,10
 the Rolls 1541 – 50 ,"[248, 38698, 204, 20205, 28, 204, 600, 204, 1223, 204]",麻,53505,17.125,gcg,467,"[44007, 21222, 53752, 47280, 22066, 54983, 19442, 10558, 42562, 21031]",10,2.359375,False,False,10
" Food Company logo, but this was removed in Super Monkey Ball Deluxe due to","[5555, 4927, 9167, 204, 23, 480, 414, 398, 6235, 272, 4362, 35622, 8613, 33484, 2159, 271]",59,5587,16.75,gcg,cards,"[26021, 13899, 52240, 37255, 49319, 51941, 10942, 19166, 32635, 62748]",10,7.625,False,False,16
 leading up to the Test series : the West Indian team was ageing and lacked,"[3736, 510, 271, 248, 4886, 2559, 204, 37, 248, 3431, 4673, 1255, 398, 43263, 273, 31527]",lish,1761,18.0,gcg, continuum,"[43807, 5504, 49365, 57196, 50239, 50234, 14090, 49847, 57441, 12641]",10,9.625,False,False,16
" existence as genuine was published in 1924. Today, the legend","[8508, 345, 10850, 398, 4002, 272, 204, 6182, 31, 204, 25, 6199, 204, 23, 248, 10835]",_;,22628,19.125,gcg,********************************,"[9692, 50435, 15126, 8972, 5004, 58604, 31123, 11575, 44370, 26783]",10,1.28125,False,True,16
 for negative yardage. Texas also was hurt by penalty yardage.,"[312, 5300, 10485, 484, 204, 25, 5186, 614, 398, 6681, 431, 13886, 10485, 484, 204, 25]", ago,2323,16.125,gcg,previous,"[45431, 62446, 48460, 11289, 27490, 54221, 33257, 31551, 241, 62306]",10,4.78125,False,False,16
" and in 967, Abu Taghlib and his brothers deposed and","[273, 272, 204, 56970, 204, 23, 20496, 10973, 9528, 518, 273, 545, 11792, 1215, 1884, 273]",ike,536,17.375,gcg,pd,"[39427, 273, 536, 7028]",4,0.193359375,False,True,16
" memorial, a replica of which can be seen today, was erected on the beach by the wife of","[21621, 204, 23, 241, 20226, 275, 585, 418, 314, 2173, 1722, 204, 23, 398, 42655, 313, 248, 6449, 431, 248, 4162, 275]",628,48905,21.75,gcg,275,"[23345, 32968, 31306, 3480, 48905, 27735]",6,1.578125,False,True,22
 as the preferred striking partner to Henry ; Reyes was positioned on the left wing which meant Robert Pirès started,"[345, 248, 8957, 14679, 4386, 271, 9566, 204, 38, 48207, 398, 19267, 313, 248, 1786, 13598, 585, 4585, 7022, 27893, 4397, 2075]", sobie,32102,22.375,gcg, inbound,"[43878, 140, 61188, 52143, 36076, 8, 3172, 1516, 19000, 16628]",10,10.625,False,False,22
 described in 1882. Symptoms of this genetic disorder include tumours of the nervous tissue and bones ,"[5383, 272, 204, 9892, 29, 204, 25, 36198, 275, 414, 12113, 11554, 1965, 9311, 1466, 275, 248, 10886, 9450, 273, 13289, 204]",amilton,49370,17.875,gcg,Posts,"[29415, 27472, 63350, 13017, 5657, 14382, 23450, 47439, 56938, 273]",10,10.0625,False,False,22
B is situated on the south side of the same artificial platform that supports Groups 15A and 15C,"[45, 304, 16792, 313, 248, 6520, 1753, 275, 248, 1144, 11526, 2768, 325, 7244, 21528, 204, 1030, 44, 273, 204, 1030, 46]", Wand,32563,18.125,gcg,udding,"[51496, 57327, 61952, 32563, 44642, 8474, 9028, 39476, 4584, 37463]",10,1.875,False,True,22
"aren... will probably never be known, but it seems clear that sometimes they were not averse to conducting themselves in the fashion of E. W.","[5087, 204, 951, 451, 2357, 1328, 314, 2245, 204, 23, 480, 334, 2748, 2520, 325, 3575, 506, 646, 416, 241, 3543, 271, 17266, 3077, 272, 248, 5491, 275, 399, 25, 367, 25]",ppled,37435,21.25,gcg, avert,"[50609, 61640, 3575, 48124, 46529, 7060, 37435, 52700, 48, 17163]",10,5.4375,False,False,32
", feeling that "" [ t ] hough First Light doesn 't reach the excellence of Stead's second novel,","[204, 23, 3475, 325, 204, 13, 204, 70, 240, 204, 72, 278, 754, 3835, 5890, 1852, 204, 18, 95, 3665, 248, 16205, 275, 2128, 308, 204, 18, 94, 1459, 5946, 204, 23]", analogy,27748,17.625,gcg,Myth,"[63262, 51550, 24849, 60748, 33486, 9974, 25, 62028, 53261, 4381]",10,5.78125,False,False,32
" the border, serving an average of one to two years'imprisonment. Border guards who attempted to escape were treated much more harshly and were on average","[248, 6892, 204, 23, 6752, 267, 3608, 275, 532, 271, 847, 909, 204, 18, 37000, 204, 25, 25529, 17229, 569, 13989, 271, 9283, 646, 7016, 866, 520, 64745, 273, 646, 313, 3608]", careers,15108,17.375,gcg, Excell,"[21534, 7094, 22229, 42593, 15108, 14892]",6,0.435546875,False,True,32
"us ) is a lookalike species that grow under conifers in the central United States and westward, also differing on microscopic characters and reaction to","[359, 204, 20, 304, 241, 706, 268, 536, 6114, 325, 1524, 813, 347, 62760, 272, 248, 5213, 2522, 2941, 273, 9158, 917, 204, 23, 614, 35609, 313, 49185, 5058, 273, 7678, 271]", Ree,34681,11.0625,gcg,FO,"[9081, 47388, 20976, 34681]",4,1.6640625,False,True,32
" to the Wexford County Airport,","[271, 248, 60030, 4219, 3402, 11246, 204, 23]",walks,36154,13.1875,gcg, Magnolia,"[58808, 5236, 12371, 18556, 52740, 45700, 36770, 52723, 24232, 62918]",10,4.3125,False,False,8
 compilations of Upanishads ,"[508, 285, 571, 275, 3340, 7554, 5140, 204]",Jackson,37012,23.5,gcg, payday,"[18487, 56200, 51606, 43084, 38191, 18254, 1439, 1609, 41619, 36076]",10,10.75,False,False,8
"0, an airline hostess from the","[27, 204, 23, 267, 17596, 56412, 427, 248]",ials,9303,17.875,gcg, Says,"[26054, 22438, 19248, 5589, 8724, 33622, 36956, 28804, 33234, 56699]",10,10.75,False,False,8
"; however, for The Eraser","[38, 2537, 204, 23, 312, 390, 3705, 11236]",lean,4032,16.875,gcg,Brown,"[27562, 44249, 246, 4032, 9029, 10609]",6,0.01251220703125,False,True,8
". Heyman booked a Handicap match, in which the Undertaker","[25, 707, 22382, 19618, 241, 62180, 523, 3185, 204, 23, 272, 585, 248, 12505, 686, 3405]", keywords,16397,17.125,gcg,Town,"[38006, 25509, 31410, 44210, 4507, 494, 3117, 48177, 53078, 50835]",10,7.75,False,False,16
" Haynes, and a DC @-@ 10 instructor on board","[11480, 2909, 204, 23, 273, 241, 8366, 204, 43, 24, 43, 204, 696, 17799, 313, 3440]",sched,37268,17.25,gcg, board,"[3440, 37268, 30975, 30882]",4,0.73828125,False,True,16
 powerful men in the country's administration. Police and intelligence forces brought under their administrative control included the,"[4452, 1658, 272, 248, 2020, 204, 18, 94, 6354, 204, 25, 8323, 273, 8371, 6389, 3867, 813, 525, 13080, 1873, 3345, 248]", peer,12347,15.0625,gcg,Peer,"[43515, 21274, 29067, 64439, 56516, 15939]",6,2.796875,False,True,22
 Helsinki and Tampere collected criticism from fellow passengers on the Internet and delivered it to VR's head of,"[44628, 273, 15740, 23114, 8351, 14166, 427, 8118, 14414, 313, 248, 4752, 273, 7163, 334, 271, 18339, 204, 18, 94, 1319, 275]", mass,2810,11.4375,gcg, cron,"[53648, 6262, 8414, 9579, 56887, 15635, 38295, 34844]",8,1.7109375,False,True,22
 implausible. Another of Montalban's accounts held that she moved to the capital to work for the Daily Express newspaper ; this claim,"[4677, 7793, 840, 204, 25, 7362, 275, 6162, 268, 4511, 204, 18, 94, 6153, 3053, 325, 674, 4372, 271, 248, 4236, 271, 633, 312, 248, 9546, 11797, 11768, 204, 38, 414, 2472]",ked,22476,19.75,gcg,Ki,"[57223, 22766, 15508, 25526, 52108, 62428, 37727, 22476, 38479, 1956]",10,2.359375,False,False,32
", rising global demand for coffee made its export a significant source of income for the government. As a result, the state supported the coffee growers by","[204, 23, 9025, 3247, 3444, 312, 4900, 1021, 701, 9845, 241, 2589, 3178, 275, 4550, 312, 248, 2183, 204, 25, 1130, 241, 1226, 204, 23, 248, 1592, 6246, 248, 4900, 37296, 431]",reven,58115,19.0,gcg, Revenge,"[64366, 8342, 431, 16400, 49403, 22643, 50107, 29168, 8038, 23402]",10,2.734375,False,False,32
" November, and the division drove against the German","[3895, 204, 23, 273, 248, 9936, 12644, 1542, 248, 6438]", Domestic,29346,17.5,gcg, hog,"[29086, 62983, 29346, 42839]",4,3.21875,False,True,10
" Never Gonna Leave This Bed "" express a","[8333, 401, 6646, 13873, 735, 8278, 204, 13, 5360, 241]", imágenes,53374,20.25,gcg, tray,"[17863, 37114, 1401, 33681, 10450, 11610, 53618, 16259, 5071, 26028]",10,7.21875,False,False,10
" Raw, Ziggler had a","[20159, 204, 23, 1193, 18515, 2239, 618, 241]",Quelle,60248,18.0,gcg, What,"[1634, 11529, 15368, 49549, 17962, 19213, 21857, 28852, 16349, 33752]",10,5.59375,False,False,8
" theme, in which Levine expresses his","[6082, 204, 23, 272, 585, 52915, 37117, 545]",exp,8133,17.0,gcg, them,"[612, 61634, 20720, 43162, 46267, 2203, 33736, 51916, 273, 34928]",10,3.640625,False,False,8
" 400 @,@ 000 spectators, while an even larger rally ground would have held half a million people. While planning these structures,","[204, 5088, 204, 43, 23, 43, 204, 1321, 40928, 204, 23, 1093, 267, 830, 4840, 16676, 2853, 631, 413, 3053, 2465, 241, 2261, 692, 204, 25, 3249, 4042, 783, 9051, 204, 23]",love,17726,14.6875,gcg,LOVE,"[50820, 13825, 60117, 15483, 19758, 25704]",6,1.765625,False,True,32
" and a patch of grass, one of the firemen, Trevor Stratford, saw that Blakelock had tripped : "" He","[273, 241, 11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279, 204, 23, 38368, 38798, 4219, 204, 23, 2759, 325, 1282, 452, 286, 764, 618, 64660, 204, 37, 204, 13, 707]",ansson,58264,17.375,gcg,Ross,"[51939, 64547, 5975, 27832, 17825, 501, 40577, 41033, 52288, 52979]",10,7.28125,False,False,32
", as well as note the importance of his production on the album. Yahoo! Music's","[23, 345, 779, 345, 3889, 248, 6107, 275, 545, 3146, 313, 248, 5026, 204, 25, 20659, 204, 12, 6316, 204, 18, 94]",愿,29780,19.0,gcg,Associated,"[54080, 26939, 1956, 37244, 181, 52873, 23567, 49658, 59666, 30658]",10,8.6875,False,False,22
" As a bishop, he moved the newly founded monastery of Stow to Eynsham instead.","[1130, 241, 40606, 204, 23, 332, 4372, 248, 9930, 9923, 43892, 275, 574, 307, 271, 399, 1564, 1541, 311, 3002, 204, 25]", FEMA,54372,17.25,gcg, Sánchez,"[61132, 31743, 54372, 30428, 13583, 15688]",6,1.3671875,False,True,22
 by Mistwalker Studios for the console which later came to be known as the Xbox 360. In an,"[431, 21244, 50400, 19930, 312, 248, 10494, 585, 2185, 2001, 271, 314, 2245, 345, 248, 13790, 204, 9470, 204, 25, 529, 267]", Hardy,36574,18.5,gcg, inverted,"[49918, 36574, 22447, 27629, 29945, 50433, 46440, 41777]",8,1.9296875,False,True,22
", and particularly slow lorises, is","[204, 23, 273, 4235, 3360, 39031, 2556, 204, 23, 304]", GNU,51118,16.625,gcg, Promo,"[36581, 46896, 51118, 59601, 29069, 1720]",6,0.796875,False,True,10
@.@ 5 arcminutes. This,"[43, 25, 43, 204, 32, 14727, 47825, 204, 25, 735]", Valve,38575,16.25,greedy, devient,"[45340, 735, 38575]",3,1.078125,False,True,10
 the cantata on 22 December ,"[248, 11076, 785, 313, 204, 1671, 3960, 204]", Innovative,42686,20.0,gcg,551,"[41533, 42686, 45014, 55102, 20383, 13889, 58647, 9950, 46336, 32718]",10,3.828125,False,False,8
 London was stressful for Goldman ; she,"[4414, 398, 18951, 312, 37794, 204, 38, 674]",uw,15766,19.0,greedy,she,"[6997, 15766, 48365]",3,0.44140625,False,True,8
 Black Creek. These sites are considered,"[3167, 12160, 204, 25, 2050, 3370, 362, 3558]", coinc,14258,12.4375,gcg,--,"[563, 12282, 41088, 30391, 1492, 50734, 2069, 12694, 53671, 30768]",10,0.35546875,False,True,8
" attack was made five days later, again without effect. 887 Squadron","[3033, 398, 1021, 2505, 1522, 2185, 204, 23, 968, 1315, 1334, 204, 25, 204, 56499, 56647]", male,4983,13.6875,gcg,>>COMMENT<<,"[4, 52509, 56647, 4983]",4,1.671875,False,True,16
" he had written, "" The criticisms of my music have been that it","[332, 618, 3523, 204, 23, 204, 13, 390, 45321, 275, 491, 2298, 413, 650, 325, 334]",ée,2717,17.0,gcg, tha,"[60971, 15649, 43612, 24253, 52714, 396, 335, 30427, 9158, 465]",10,4.5,False,False,16
 Jurassic Period can be found. This area falls within the Blue Anchor to Lilstock Site of Special Scientific Interest ( SSSI ) and is,"[55843, 18737, 418, 314, 1217, 204, 25, 735, 1766, 10363, 1574, 248, 5721, 49383, 271, 393, 9594, 764, 8365, 275, 6155, 20769, 11279, 204, 19, 302, 3849, 52, 204, 20, 273, 304]", coward,39342,17.875,gcg,Receive,"[40648, 39342, 45134, 48203, 42933, 36825, 39342, 44516, 19378, 14718]",10,2.359375,False,False,32
" winds through a valley south of the river, before traversing Clear Ridge Cut near Everett. Further east, at Breezewood, I ","[17449, 788, 241, 17855, 6520, 275, 248, 8095, 204, 23, 996, 21297, 263, 14288, 18630, 11015, 2578, 53596, 204, 25, 7716, 10001, 204, 23, 388, 39918, 36355, 665, 204, 23, 295, 204]",oeg,47957,20.875,gcg, Scots,"[47703, 2045, 21836, 61315, 3184, 8269, 4390, 51325, 39, 41508]",10,10.0,False,False,32
" In the book's preface, Walker tells readers that he had","[529, 248, 1204, 204, 18, 94, 634, 2378, 204, 23, 16126, 6978, 6770, 325, 332, 618]",Angle,42407,21.125,gcg, termed,"[37764, 52294, 50851, 43189, 32700, 204, 40033, 12994, 26524, 36825]",10,4.53125,False,False,16
" Singapore consisting of eight fact sheets, one booklet, one CD and one","[10367, 17618, 275, 4707, 1249, 13183, 204, 23, 532, 41559, 204, 23, 532, 5930, 273, 532]", Pulse,42248,16.375,gcg,elson,"[14290, 42248, 16543, 193, 35998, 17800]",6,0.859375,False,True,16
 received an edited airing on the North American Cartoon Network,"[3245, 267, 14960, 52968, 313, 248, 3082, 2281, 56592, 6782]",Recommended,19956,17.5,gcg,ed,"[269, 35880, 22108, 19956, 129, 2291]",6,1.3359375,False,True,10
", notably on the BBC News website and CricInfo. He is also popular among cricket pundits and","[23, 22606, 313, 248, 15097, 3920, 1857, 273, 319, 777, 6396, 204, 25, 707, 304, 614, 2637, 2369, 23824, 53167, 871, 273]",正在,45649,18.875,gcg, tallest,"[51716, 123, 36351, 46479, 31512, 31176, 8526, 10971, 23089, 48882]",10,12.625,False,False,22
", including twelve dissenting opinions. Some of his opinions won praise ; the editors of Tax Magazine commented","[23, 1497, 15365, 6731, 37675, 10185, 204, 25, 2660, 275, 545, 10185, 2107, 15774, 204, 38, 248, 19415, 275, 8054, 12161, 14654]",�,36891,19.0,gcg, Nigel,"[53934, 5971, 59107, 29141, 783, 36891, 36656, 42341, 45204, 44409]",10,2.34375,False,False,22
" the hill, facing south, with the forward end extending over the crest of the hill. The right side of the forward end of the fuselage","[248, 13308, 204, 23, 7847, 6520, 204, 23, 335, 248, 2662, 991, 20131, 648, 248, 41423, 275, 248, 13308, 204, 25, 390, 894, 1753, 275, 248, 2662, 991, 275, 248, 39205, 62889]",""""",",25366,19.125,gcg,:],"[37324, 2918, 20017, 25366, 19847, 40036, 32665, 51683, 6499, 5974]",10,2.328125,False,False,32
( 1563 ). The first botanical knowledge of the New World,"[19, 204, 20447, 30, 204, 20, 204, 25, 390, 772, 50714, 2882, 275, 248, 1184, 2889]", Bailey,26671,15.1875,gcg,Delete,"[20996, 26671, 63525, 20943, 56323, 38901, 63549, 18229, 4077, 9159]",10,1.796875,False,False,16
"1898 season and transferred Kelley,","[9695, 35, 2120, 273, 13996, 44071, 204, 23]", roam,46558,17.375,gcg,�,"[13112, 46558, 42726, 26516, 50410, 38676, 27094, 46558]",8,0.390625,False,True,8
"ular Campaign. For over a year, Strange helps the army : he creates roads, moves","[879, 19573, 204, 25, 1133, 648, 241, 649, 204, 23, 34621, 3398, 248, 9950, 204, 37, 332, 8176, 11083, 204, 23, 8638]", immoral,49818,15.5,gcg, Moves,"[60761, 49818, 5154, 11529, 45014, 54296, 16946, 61709, 17409, 25431]",10,0.201171875,False,True,22
", Slipknot rescheduled their first canceled appearances in Washington from August,","[23, 45863, 86, 1861, 61936, 6050, 525, 772, 27127, 19893, 272, 4868, 427, 3333, 204, 23]", hopped,49740,16.625,gcg,asily,"[48843, 31371, 49113, 55629, 22541, 13568, 500, 49740, 30240, 36919]",10,2.640625,False,False,16
 existed. Other reviews merely analyzed the decision and,"[16270, 204, 25, 4232, 4272, 9040, 17352, 248, 3241, 273]", Authent,25005,15.125,greedy,选择,"[51563, 273, 25005]",3,1.484375,False,True,10
". The Ten Wings are of a much later provenance than the Zhou yi, and are the","[204, 25, 390, 10791, 33166, 362, 275, 241, 866, 2185, 8147, 541, 661, 248, 47846, 291, 84, 204, 23, 273, 362, 248]", multi,4772,10.9375,gcg, Patri,"[18501, 3875, 25315, 48324, 273, 92, 14918, 44110, 14224, 1877]",10,4.90625,False,False,22
" kitchen, and bath. Cabin renters must bring their own household items such as linens and cookware. One cabin is ADA accessible. There are ","[4384, 204, 23, 273, 4605, 204, 25, 35490, 50345, 1309, 2143, 525, 946, 7092, 3139, 963, 345, 58673, 273, 47340, 204, 25, 2146, 7237, 304, 39464, 7817, 204, 25, 1293, 362, 204]",AJ,39981,22.0,gcg,613,"[42707, 1139, 8184, 13670, 57916, 37471, 43494, 35413, 50931, 32992]",10,11.875,False,False,32
" which were, however, unable to defeat local opposition to their rule. As a result of his failures to retain power, Nasir al ","[585, 646, 204, 23, 2537, 204, 23, 7759, 271, 14287, 1783, 11632, 271, 525, 5510, 204, 25, 1130, 241, 1226, 275, 545, 19926, 271, 13404, 1484, 204, 23, 22321, 330, 339, 204]", sum,8370,20.125,gcg, socioeconomic,"[45261, 15132, 15270, 37179, 935, 204, 3530, 32044, 42370, 34454]",10,4.625,False,False,32
