question,question_ids,answer,answer_ids,base_prediction,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
" that has existed since the ancient Kingdom of Armenia. The phrase "" Սպարապետ","[325, 504, 16270, 1428, 248, 8245, 9721, 275, 48123, 204, 25, 390, 11765, 204, 13, 204, 155, 219, 155, 130, 155, 106, 156, 206, 155, 106, 155, 130, 155, 110, 155, 135]", ,204,155,0.86328125,greedy, Year,[4713],1,0.54296875,False,True,32
" Reprise ) "" – Linda Dee","[2139, 16513, 204, 20, 204, 13, 204, 600, 19982, 35123]", Shay,47990,204,5.375,greedy, Characters,[45927],1,1.21875,False,True,10
" The Animals in War Memorial in London commemorates animals, including horses, that served with the British and their allies in all wars. The inscription reads","[390, 28114, 272, 3710, 13950, 272, 4414, 26610, 750, 5632, 204, 23, 1497, 11758, 204, 23, 325, 5410, 335, 248, 5282, 273, 525, 19953, 272, 455, 15219, 204, 25, 390, 44764, 14127]", ,204,37,1.0859375,greedy,caption,[53108],1,0.2275390625,False,True,32
" behaved inappropriately, and that he and Hurlbut had talked after the incident and fully resolved the issue. Bale acknowledged that the two worked together","[54715, 272, 15700, 1450, 204, 23, 273, 325, 332, 273, 370, 4584, 3945, 618, 8242, 852, 248, 8549, 273, 3894, 15974, 248, 2645, 204, 25, 60329, 18259, 325, 248, 847, 3320, 1774]", for,312,313,2.078125,greedy, veterinary,[33379],1,1.21875,False,True,32
", which he does, finding a man named Cane Miro ( John Ireland ). As Cane enters town, Rose shoots at him","[204, 23, 585, 332, 960, 204, 23, 4863, 241, 546, 5200, 55286, 331, 7165, 204, 19, 2345, 9226, 204, 20, 204, 25, 1130, 55286, 20866, 3371, 204, 23, 8145, 28146, 388, 801]", ,204,204,0.57421875,None_,,[],0,0.57421875,True,True,32
" "" personality, but the producers feared that she was not "" tough "" enough for the role, which was offered to actress Jennifer Aniston","[204, 13, 9433, 204, 23, 480, 248, 13821, 25736, 325, 674, 398, 416, 204, 13, 6716, 204, 13, 1713, 312, 248, 2836, 204, 23, 585, 398, 4487, 271, 14441, 16607, 1060, 32086]", ,204,204,0.49609375,None_,,[],0,0.49609375,True,True,32
" of measure was first given a legal basis in 1795 by the French Revolutionary government. Article 5 of the law of 18 Germinal,","[275, 4327, 398, 772, 2132, 241, 3309, 4433, 272, 204, 14824, 32, 431, 248, 5063, 49935, 2183, 204, 25, 10495, 204, 32, 275, 248, 1651, 275, 204, 1121, 3647, 1453, 204, 23]", Year,4713,4713,0.68359375,None_,,[],0,0.68359375,True,True,32
 to her inexperience of the world and prone to be nihilistic. Her name is directly drawn from both the eponymous gemstone and the mineral benito,"[271, 573, 272, 45990, 275, 248, 1079, 273, 18984, 271, 314, 287, 42342, 3010, 204, 25, 2783, 1536, 304, 3644, 9655, 427, 1216, 248, 2957, 9586, 59051, 273, 248, 14883, 1486, 4114]",ite,521,521,0.040283203125,None_,,[],0,0.040283203125,True,True,32
" abilities. Depending on their types, absorbed Otellos can be used to fight, heal or be shot as a projectile weapon. Multiple Ot","[10991, 204, 25, 19501, 313, 525, 3059, 204, 23, 22185, 16880, 39512, 418, 314, 1042, 271, 3380, 204, 23, 12668, 379, 314, 4556, 345, 241, 1441, 558, 11031, 204, 25, 19683, 16880]",ellos,39512,39512,0.130859375,None_,,[],0,0.130859375,True,True,32
-@ northwest and strengthened quickly to peak winds of 140 mph ( 220 km / h ) on September 12. This made it,"[24, 43, 35209, 273, 33549, 2976, 271, 10648, 17449, 275, 204, 9690, 24846, 204, 19, 204, 12149, 8027, 204, 26, 278, 204, 20, 313, 3278, 204, 928, 204, 25, 735, 1021, 334]", a,241,248,1.390625,greedy, Ike,[38225],1,0.765625,False,True,32
" 2013, Chief Keef celebrated by releasing the mixtape Bang, Pt. 2. Bang, Pt. 2","[204, 626, 30, 204, 23, 7825, 2602, 761, 14374, 431, 18776, 248, 61554, 1948, 9772, 204, 23, 45754, 204, 25, 204, 29, 204, 25, 9772, 204, 23, 45754, 204, 25, 204, 29]", was,398,398,1.4921875,None_,,[],0,1.4921875,True,True,32
. It was written by Krista Vernoff and directed by Bill D 'Elia. The episode was originally broadcast on the American Broadcasting Company ,"[204, 25, 605, 398, 3523, 431, 16230, 76, 26827, 2710, 273, 9009, 431, 6216, 361, 204, 18, 5337, 494, 204, 25, 390, 6699, 398, 8506, 10528, 313, 248, 2281, 48529, 4927, 204]",(,19,19,0.09912109375,None_,,[],0,0.09912109375,True,True,32
 presence of light brown pigmentation on the skin called café au lait spots. These were never observed on Merrick's body. Neurofib,"[5312, 275, 1547, 6537, 12862, 16512, 313, 248, 2703, 1964, 23056, 2795, 59884, 9985, 204, 25, 2050, 646, 1328, 7790, 313, 31593, 588, 204, 18, 94, 1691, 204, 25, 20595, 81, 518]",rom,397,397,0.0025177001953125,None_,,[],0,0.0025177001953125,True,True,32
" a plastic @-@ bristle dog brush to apply the oil paint onto the canvas. By the time of his death, Look Mickey was regarded","[241, 6105, 204, 43, 24, 43, 809, 17286, 3696, 10633, 271, 3137, 248, 2476, 4337, 4817, 248, 15482, 204, 25, 2702, 248, 601, 275, 545, 2787, 204, 23, 8114, 34629, 398, 15475]", as,345,345,0.171875,None_,,[],0,0.171875,True,True,32
"'s front half gives way to an emotionally dense second half. "" Veering from synth @-@ funk to slow jam styles,","[204, 18, 94, 2365, 2465, 3483, 818, 271, 267, 18965, 19428, 1459, 2465, 204, 25, 204, 13, 5187, 1369, 427, 33390, 204, 43, 24, 43, 40159, 271, 3360, 10361, 8813, 204, 23]", the,248,248,1.2109375,None_,,[],0,1.2109375,True,True,32
erg were set on a steady state of evolution and conflict. The core idea of this'religion'was that there was a state that the z,"[6021, 646, 889, 313, 241, 12782, 1592, 275, 9359, 273, 8211, 204, 25, 390, 5304, 2163, 275, 414, 204, 18, 8271, 204, 18, 398, 325, 629, 398, 241, 1592, 325, 248, 725]",erg,6021,6021,0.0257568359375,None_,,[],0,0.0257568359375,True,True,32
" brothers split their restaurant business between them following a disagreement over the direction that their joint business should take, Albert took Le Gavroche, while Michel","[11792, 8449, 525, 6012, 1100, 1192, 612, 1863, 241, 38497, 648, 248, 4934, 325, 525, 6168, 1100, 808, 980, 204, 23, 17018, 2065, 1135, 401, 543, 290, 1269, 204, 23, 1093, 12106]", took,2065,2065,1.2421875,None_,,[],0,1.2421875,True,True,32
" his upcoming F. A. examination, when Ram Chandra Datta accompanied him to Surendra Nath Mitra's, house where Ramak","[545, 8229, 378, 25, 317, 25, 11889, 204, 23, 635, 9417, 636, 15003, 361, 14122, 13998, 801, 271, 11207, 50218, 53926, 9374, 344, 204, 18, 94, 204, 23, 1820, 881, 9417, 452]",rish,51097,51097,0.031494140625,None_,,[],0,0.031494140625,True,True,32
" for the WWE Intercontinental Championship. During the match, Benjamin got up on the ring apron and tried to take out Tyson Tomko, who accompanied","[312, 248, 36620, 4122, 57331, 15224, 204, 25, 6599, 248, 3185, 204, 23, 20529, 1331, 510, 313, 248, 5444, 47298, 273, 3506, 271, 980, 495, 45346, 5736, 5664, 204, 23, 569, 13998]", Christian,4833,4833,2.640625,None_,,[],0,2.640625,True,True,32
". Despite this, the Johnson","[204, 25, 10744, 414, 204, 23, 248, 7822]", campaign,3942,2183,5.40625,greedy, Romney,[23808],1,1.1015625,False,True,8
= = Early life = ,"[40, 204, 40, 12955, 1063, 204, 40, 204]",=,40,40,0.216796875,None_,,[],0,0.216796875,True,True,8
 his more conventional stories to the US magazines,"[545, 520, 11301, 4050, 271, 248, 1571, 18028]", ,204,25,3.265625,greedy, Calls,[39220],1,0.73046875,False,True,8
 the seed follicles of the dead infruct,"[248, 8571, 56764, 275, 248, 3617, 1129, 1229]",esc,16802,16802,0.015380859375,None_,,[],0,0.015380859375,True,True,8
 = = Books = ,"[204, 40, 204, 40, 10558, 204, 40, 204]",=,40,40,0.0751953125,None_,,[],0,0.0751953125,True,True,8
zel Washington as ATF Special Agent Douglas,"[15827, 4868, 345, 7103, 49, 6155, 16993, 19040]", Carl,8142,8142,1.40625,None_,,[],0,1.40625,True,True,8
= = Episodes = ,"[40, 204, 40, 7081, 42625, 204, 40, 204]",=,40,40,0.2890625,None_,,[],0,0.2890625,True,True,8
 = = Personnel = ,"[204, 40, 204, 40, 49021, 204, 40, 204]",=,40,40,0.1240234375,None_,,[],0,0.1240234375,True,True,8
", / v / ","[204, 23, 204, 26, 354, 204, 26, 204]",",",23,23,1.0390625,None_,,[],0,1.0390625,True,True,8
" while, citing the possibility of extr","[1093, 204, 23, 26817, 248, 7510, 275, 20692]",ater,687,687,0.296875,None_,,[],0,0.296875,True,True,8
 can be either vowels or conson,"[418, 314, 2335, 34012, 1097, 379, 749, 245]",ants,1221,1221,0.00787353515625,None_,,[],0,0.00787353515625,True,True,8
 ( submersible ) ,"[204, 19, 3823, 358, 840, 204, 20, 204]",=,40,23,5.28125,greedy, WHERE,[35707],1,1.8671875,False,True,8
 their own motivations. Several in the,"[525, 946, 36845, 204, 25, 14776, 272, 248]", group,1408,1408,2.265625,None_,,[],0,2.265625,True,True,8
 new head of cardiothoracic surgery,"[627, 1319, 275, 36147, 825, 252, 36754, 6704]", ,204,388,4.71875,greedy,"%),",[17925],1,0.69921875,False,True,8
", in April 1964 and October","[23, 272, 3242, 204, 3954, 31, 273, 3692]", ,204,204,0.031005859375,None_,,[],0,0.031005859375,True,True,8
 flight deck was 180 m (,"[6867, 9099, 398, 204, 7159, 266, 204, 19]", ,204,35009,6.90625,greedy,"...,",[25214],1,0.2216796875,False,True,8
 Retrieved 20 May 2015 ,"[18934, 204, 423, 1896, 204, 626, 32, 204]",.,25,600,2.828125,greedy, poems,[20311],1,0.63671875,False,True,8
= = Personal life = ,"[40, 204, 40, 8840, 1063, 204, 40, 204]",=,40,40,0.130859375,None_,,[],0,0.130859375,True,True,8
 in the Boat Race prior to this year. Three of the participants in the,"[272, 248, 26349, 15658, 3074, 271, 414, 649, 204, 25, 9004, 275, 248, 6381, 272, 248]", race,4475,204,1.953125,greedy,>>QUESTION<<,[6],1,0.96484375,False,True,16
" appears to not be addictive, also the intensity of the experience creates a dys","[5741, 271, 416, 314, 31061, 204, 23, 614, 248, 14062, 275, 248, 1417, 8176, 241, 9916]",ph,747,747,0.004669189453125,None_,,[],0,0.004669189453125,True,True,16
" ( 770 m ) long, with a clearance of 53","[204, 19, 204, 30642, 266, 204, 20, 916, 204, 23, 335, 241, 21779, 275, 204, 6765]", ft,12094,3827,1.4375,greedy, ft,[12094],1,0.26953125,False,True,16
@ Blaise @-@ Moyenmoutier between 16 and,"[43, 1282, 22181, 204, 43, 24, 43, 42815, 250, 88, 351, 812, 1192, 204, 1243, 273]", ,204,204,0.0172119140625,None_,,[],0,0.0172119140625,True,True,16
 disc or the tail. A ray touched on the disc will quickly turn toward,"[1080, 379, 248, 6804, 204, 25, 317, 20969, 12960, 313, 248, 1080, 451, 2976, 1411, 4419]", the,248,248,0.390625,None_,,[],0,0.390625,True,True,16
 = = = = Chiral phases = = ,"[204, 40, 204, 40, 204, 40, 204, 40, 636, 7402, 19604, 204, 40, 204, 40, 204]",=,40,40,0.002410888671875,None_,,[],0,0.002410888671875,True,True,16
" time the couple had a drink with Viscount Ward, the former Secretary of","[601, 248, 2916, 618, 241, 4187, 335, 53074, 613, 18919, 204, 23, 248, 3734, 10383, 275]", State,2683,2683,0.240234375,None_,,[],0,0.240234375,True,True,16
 See also renewable energy in the United States for US @-@ figures ,"[4946, 614, 17615, 2399, 272, 248, 2522, 2941, 312, 1571, 204, 43, 24, 43, 8395, 204]",.,25,43,2.21875,greedy,Jul,[15083],1,1.1171875,False,True,16
" may have been sexually dimorphic, meaning that males and females had slightly","[724, 413, 650, 22603, 4631, 13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618, 5725]", different,1104,1104,0.04931640625,None_,,[],0,0.04931640625,True,True,16
" Language and Culture, his first major book under the pseudonym Michael Savage ","[12413, 273, 13942, 204, 23, 545, 772, 2084, 1204, 813, 248, 34785, 6571, 5493, 41189, 204]",.,25,25,0.8515625,None_,,[],0,0.8515625,True,True,16
 = = Taj Mahal Hotel and Oberoi Trident = ,"[204, 40, 204, 40, 39793, 10254, 268, 7536, 273, 24755, 5214, 1330, 933, 204, 40, 204]",=,40,40,0.0308837890625,None_,,[],0,0.0308837890625,True,True,16
" Toronto developed the Turing programming language in 1982, named after Alan","[11449, 4027, 248, 301, 966, 9553, 3599, 272, 204, 2747, 29, 204, 23, 5200, 852, 17458]", T,301,301,0.0252685546875,None_,,[],0,0.0252685546875,True,True,16
", where atmospheric atoms can be excited and ionized, causing the aur","[204, 23, 881, 30532, 26553, 418, 314, 5565, 273, 20010, 1190, 204, 23, 8559, 248, 19635]",ora,3511,3511,0.30078125,None_,,[],0,0.30078125,True,True,16
 = = New York Mets ( 2006 – 200,"[204, 40, 204, 40, 1184, 2798, 34916, 204, 19, 204, 853, 33, 204, 600, 204, 853]",7,34,35,1.203125,greedy, Freeman,[37690],1,0.34375,False,True,16
" were rioters at the bottom of the stairs too, wearing masks or crash","[646, 33153, 358, 388, 248, 4532, 275, 248, 14611, 892, 204, 23, 6605, 14518, 379, 11019]", helmets,40240,40240,0.06982421875,None_,,[],0,0.06982421875,True,True,16
 progressive and rehashed. Heavy and calm. Just the way we,"[13163, 273, 292, 8460, 722, 204, 25, 19531, 273, 8854, 204, 25, 2648, 248, 818, 360]", like,606,606,0.263671875,None_,,[],0,0.263671875,True,True,16
" around a real location. Initially, they had planned to use a large","[1111, 241, 1059, 3584, 204, 25, 36286, 204, 23, 506, 618, 7511, 271, 745, 241, 1902]", number,1386,2526,3.875,greedy, Gaussian,[65007],1,0.96875,False,True,16
" squared off at the front edge, as in Giganotosaurus ","[52787, 597, 388, 248, 2365, 5753, 204, 23, 345, 272, 401, 6910, 303, 363, 25318, 204]",",",23,23,1.015625,None_,,[],0,1.015625,True,True,16
 in September 2003. The seventh tropical storm and second hurricane of the,"[272, 3278, 204, 853, 30, 204, 25, 390, 19819, 17512, 7695, 273, 1459, 30405, 275, 248]", ,204,204,0.46484375,None_,,[],0,0.46484375,True,True,16
 cluttered and / or complicated you lose the average listener's ear ,"[62458, 273, 204, 26, 379, 9060, 299, 4735, 248, 3608, 24146, 204, 18, 94, 7304, 204]",.,25,25,0.8359375,None_,,[],0,0.8359375,True,True,16
" the Zodiac settle was originally placed in his rooms at 15 Buckingham Street on the The Strand in London,","[248, 53679, 12870, 398, 8506, 5394, 272, 545, 6113, 388, 204, 1030, 49270, 4294, 313, 248, 390, 45574, 272, 4414, 204, 23]", and,273,480,2.34375,greedy,OTH,[25304],1,1.46875,False,True,22
" called Making Friends. Six members of the public, named Barrington, Bob, Dave ","[1964, 13519, 13725, 204, 25, 12732, 2094, 275, 248, 1202, 204, 23, 5200, 2958, 26479, 204, 23, 9151, 204, 23, 12623, 204]",",",23,23,0.0089111328125,None_,,[],0,0.0089111328125,True,True,22
" James Stewart, who had presented Cooper with his first Oscar years earlier, accept on Cooper's","[4826, 18993, 204, 23, 569, 618, 5653, 12576, 335, 545, 772, 19983, 909, 4273, 204, 23, 2624, 313, 12576, 204, 18, 94]", behalf,10376,10376,0.0257568359375,None_,,[],0,0.0257568359375,True,True,22
 the British Isles ( 1940 ). Childe's pessimism surrounding the war,"[248, 5282, 63091, 204, 19, 204, 5387, 27, 204, 20, 204, 25, 5322, 80, 204, 18, 94, 43871, 1189, 8180, 248, 2694]", ,204,398,2.75,greedy,free,[4406],1,1.8515625,False,True,22
" any descriptive nature in the Turkish language, except to refer to Deckers products. The court further ruled","[607, 32714, 3415, 272, 248, 19055, 3599, 204, 23, 5048, 271, 4059, 271, 25513, 358, 1875, 204, 25, 390, 3520, 2515, 17310]", that,325,325,0.189453125,None_,,[],0,0.189453125,True,True,22
" downy. Neither altricial nor precocial, the chicks begin to move around and explore their","[901, 100, 204, 25, 23352, 5103, 777, 470, 6044, 3292, 10016, 204, 23, 248, 39738, 2145, 271, 1822, 1111, 273, 5712, 525]", surroundings,18368,18368,0.486328125,None_,,[],0,0.486328125,True,True,22
" Although they were only distant acquaintances, she accepted and they were married on June 27, 192","[5361, 506, 646, 736, 16654, 53211, 204, 23, 674, 7177, 273, 506, 646, 6143, 313, 3175, 204, 2102, 204, 23, 204, 6182]",5,32,34,2.203125,greedy, Disneyland,[41809],1,1.0078125,False,True,22
" offspring to put that damn thing down and go outside already. "" Childs added that the episode points","[34882, 271, 1340, 325, 10096, 1510, 901, 273, 471, 2835, 1775, 204, 25, 204, 13, 5322, 94, 2664, 325, 248, 6699, 2705]", out,495,271,0.91796875,greedy,Animation,[35143],1,0.2158203125,False,True,22
 ). Rain mainly occurs during a short spell of two months during July and August. The recorded,"[204, 20, 204, 25, 13789, 7992, 9372, 1365, 241, 1866, 12784, 275, 847, 2137, 1365, 3313, 273, 3333, 204, 25, 390, 7831]", average,3608,5310,1.8515625,greedy,雅典,[45503],1,1.515625,False,True,22
 hurricane hit the general area. The twelfth tropical storm and sixth hurricane of the 1933 Atlantic hurricane,"[30405, 3246, 248, 2679, 1766, 204, 25, 390, 748, 58371, 17512, 7695, 273, 16541, 30405, 275, 248, 204, 6128, 30, 14130, 30405]", season,2120,2120,0.02880859375,None_,,[],0,0.02880859375,True,True,22
" for fear of friendly @-@ fire casualties. When "" C "" Company reached Basly","[312, 4037, 275, 6350, 204, 43, 24, 43, 2858, 35495, 204, 25, 1699, 204, 13, 319, 204, 13, 4927, 5283, 6165, 309]", ,204,204,1.3359375,None_,,[],0,1.3359375,True,True,22
"ire told him he could not use the bat with tape applied, so Brown discarded the loose fragments of the","[533, 2276, 801, 332, 765, 416, 745, 248, 7717, 335, 10695, 5989, 204, 23, 485, 6301, 34208, 248, 10636, 28687, 275, 248]", bat,7717,10695,1.7265625,greedy, passage,[11690],1,0.30859375,False,True,22
"14, which is entitled "" Freedom of speech, assembly and association "", is as","[1279, 204, 23, 585, 304, 11210, 204, 13, 17162, 275, 7193, 204, 23, 12206, 273, 9619, 204, 13, 204, 23, 304, 345]", follows,6774,6774,0.04052734375,None_,,[],0,0.04052734375,True,True,22
" Road, is Tadley Acres, a modern housing development built on land partly belonging to the Duch","[5341, 204, 23, 304, 49751, 1844, 46908, 204, 23, 241, 3424, 6951, 2138, 3426, 313, 2168, 17455, 20144, 271, 248, 361, 718]",y,100,100,0.003662109375,None_,,[],0,0.003662109375,True,True,22
", they rebuilt the Flyer with the forward elevator and rear rudder both enlarged and placed several feet farther away","[204, 23, 506, 40289, 248, 64363, 335, 248, 2662, 24565, 273, 9375, 33367, 969, 1216, 41836, 273, 5394, 1988, 3827, 23729, 1514]", from,427,427,0.061767578125,None_,,[],0,0.061767578125,True,True,22
 = = = = The giant crab of Kamegaike = = =,"[204, 40, 204, 40, 204, 40, 204, 40, 390, 9598, 29876, 275, 531, 499, 3758, 536, 204, 40, 204, 40, 204, 40]", ,204,204,0.01416015625,None_,,[],0,0.01416015625,True,True,22
". However, the collection outgrew the site, which has since been renamed the Getty Villa","[204, 25, 2071, 204, 23, 248, 3721, 495, 82, 2340, 248, 1692, 204, 23, 585, 504, 1428, 650, 34564, 248, 27227, 22710]", ,204,204,0.40625,None_,,[],0,0.40625,True,True,22
astyre Pryce Lloyd in 1880 and had three children. He died suddenly of pneumonia in his,"[11227, 244, 56996, 333, 26088, 272, 204, 9892, 27, 273, 618, 1373, 1770, 204, 25, 707, 4841, 7766, 275, 23964, 272, 545]", home,1081,204,1.96875,greedy, interracial,[51606],1,1.6328125,False,True,22
 = = = = WBO light @-@ middleweight title = =,"[204, 40, 204, 40, 204, 40, 204, 40, 367, 7541, 1547, 204, 43, 24, 43, 4345, 6197, 4120, 204, 40, 204, 40]", ,204,204,0.031982421875,None_,,[],0,0.031982421875,True,True,22
 Atlantids = = = ,"[7009, 384, 1703, 204, 40, 204, 40, 204, 40, 204]",=,40,40,0.11181640625,None_,,[],0,0.11181640625,True,True,10
 BPI certification awarded only for sales since 199,"[341, 14930, 11396, 10928, 736, 312, 3220, 1428, 204, 1840]",4,31,36,2.53125,greedy, iTunes,[21727],1,0.15234375,False,True,10
 = = Level design = =,"[204, 40, 204, 40, 9513, 1168, 204, 40, 204, 40]", ,204,204,0.73828125,None_,,[],0,0.73828125,True,True,10
 dying. In the coming days he received numerous,"[12312, 204, 25, 529, 248, 2574, 1522, 332, 3245, 5593]", messages,6738,10736,2.953125,greedy,Messages,[38536],1,1.1640625,False,True,10
" town, Rose shoots at him, mist","[3371, 204, 23, 8145, 28146, 388, 801, 204, 23, 4621]",aking,870,870,0.01531982421875,None_,,[],0,0.01531982421875,True,True,10
 = = Creating the voice of God ,"[204, 40, 204, 40, 23359, 248, 3663, 275, 1750, 204]",=,40,40,0.322265625,None_,,[],0,0.322265625,True,True,10
"50 @,@ 000 and $","[1223, 204, 43, 23, 43, 204, 1321, 273, 204, 15]", ,204,204,1.8125,None_,,[],0,1.8125,True,True,10
 total of 198 buses with daily ridership of,"[2724, 275, 204, 2747, 21104, 335, 3568, 5013, 9016, 275]", ,204,204,0.390625,None_,,[],0,0.390625,True,True,10
= Channel Front and last battle = =,"[40, 13444, 10469, 273, 1143, 6201, 204, 40, 204, 40]", ,204,204,1.2109375,None_,,[],0,1.2109375,True,True,10
" FINAL FANTASY IX "" Original Sound","[29274, 2040, 378, 12366, 43921, 35115, 204, 13, 15109, 11625]",track,13521,13521,0.12451171875,None_,,[],0,0.12451171875,True,True,10
 The segmental elements are those that follow each other,"[390, 9536, 268, 4803, 362, 1014, 325, 1122, 1148, 599]", in,272,272,0.96484375,None_,,[],0,0.96484375,True,True,10
 the Colorado Avalanche during a game on March ,"[248, 9651, 31604, 7115, 1365, 241, 1404, 313, 3102, 204]",3,30,1243,3.3125,greedy, managed,[5742],1,2.328125,False,True,10
 of Matthew Hale's Pleas of the,"[275, 13854, 43958, 204, 18, 94, 18709, 277, 275, 248]", Crown,19600,19600,0.0576171875,None_,,[],0,0.0576171875,True,True,10
" episode a seven out of ten, denoting","[6699, 241, 5144, 495, 275, 3020, 204, 23, 2007, 15147]", a,241,241,1.1328125,None_,,[],0,1.1328125,True,True,10
" week commencing April 23, 199","[1356, 713, 6661, 3242, 204, 1871, 204, 23, 204, 1840]",0,27,27,0.8125,None_,,[],0,0.8125,True,True,10
 = = = Equipment = ,"[204, 40, 204, 40, 204, 40, 13223, 204, 40, 204]",=,40,40,0.0172119140625,None_,,[],0,0.0172119140625,True,True,10
. She died of a fever in 191,"[204, 25, 1261, 4841, 275, 241, 16026, 272, 204, 6474]",6,33,29,2.359375,greedy, Gorilla,[60466],1,0.9375,False,True,10
 been used in several major motion pictures including The Italian,"[650, 1042, 272, 1988, 2084, 7276, 4842, 1497, 390, 8103]", Job,10999,10999,0.01123046875,None_,,[],0,0.01123046875,True,True,10
 ) + 3 Cl2 (,"[204, 20, 204, 22, 204, 30, 1156, 29, 204, 19]", g,294,82,0.92578125,greedy, g,[294],1,0.16796875,False,True,10
 MiG @-@ 9 ),"[11384, 50, 204, 43, 24, 43, 204, 36, 204, 20]", ,204,204,1.0078125,None_,,[],0,1.0078125,True,True,10
"s Design. Chronicle Books, 199","[94, 4262, 204, 25, 39437, 10558, 204, 23, 204, 1840]",3,30,36,2.625,greedy, Jobs,[14153],1,0.80078125,False,True,10
 and splash in the pool as Solange works the,"[273, 25348, 272, 248, 5001, 345, 5364, 863, 2027, 248]", tur,6960,5772,3.015625,greedy, Party,[6865],1,1.1875,False,True,10
" of gold coins, iron spear heads and a","[275, 3589, 12774, 204, 23, 6657, 30490, 8630, 273, 241]", stone,6312,1218,4.4375,greedy, Tasmania,[54255],1,2.984375,False,True,10
 over all his old shows featuring Sideshow Bob,"[648, 455, 545, 1442, 3021, 9567, 302, 1910, 4773, 9151]", ,204,25,3.03125,greedy,«,[2577],1,1.4375,False,True,10
 tale served as their inspiration. The first poem,"[13412, 5410, 345, 525, 8524, 204, 25, 390, 772, 13851]", is,304,304,2.03125,None_,,[],0,2.03125,True,True,10
", it was necessary to specialize. Borman","[23, 334, 398, 3224, 271, 24916, 204, 25, 341, 38059]", ,204,23,3.015625,greedy, RFC,[54659],1,0.396484375,False,True,10
5 ; Sledd's appointment was for a single year ,"[32, 204, 38, 302, 1046, 79, 204, 18, 94, 8544, 398, 312, 241, 2278, 649, 204]",",",23,23,1.7421875,None_,,[],0,1.7421875,True,True,16
"14, 1895, 46 of 53 voters approved incorporation","[1279, 204, 23, 204, 9695, 32, 204, 23, 204, 4559, 275, 204, 6765, 11701, 6984, 42977]", as,345,25,2.515625,greedy, detainees,[62756],1,1.4921875,False,True,16
" the government. As a result, the state supported the coffee growers by","[248, 2183, 204, 25, 1130, 241, 1226, 204, 23, 248, 1592, 6246, 248, 4900, 37296, 431]", passing,8286,3839,5.375,greedy,abidiol,[50349],1,2.390625,False,True,16
" the British and their allies in all wars. The inscription reads : "" Animals In War.","[248, 5282, 273, 525, 19953, 272, 455, 15219, 204, 25, 390, 44764, 14127, 204, 37, 204, 13, 28114, 529, 3710, 204, 25]", This,735,1176,2.5625,greedy, Delhi,[14683],1,1.2734375,False,True,22
" at the age of 25, rather than being required to spend ten years working as an assistant director ","[388, 248, 2521, 275, 204, 1395, 204, 23, 2567, 661, 1003, 2554, 271, 3826, 3020, 909, 1660, 345, 267, 11428, 5219, 204]",.,25,19,1.3203125,greedy, chocol,[31499],1,0.5390625,False,True,22
" ] established the Seventies success formula : continuous touring "". Other bands identified with metal emerged in the U.S., such as","[204, 72, 5305, 248, 51479, 424, 1823, 8774, 204, 37, 10644, 25681, 204, 13, 204, 25, 4232, 12320, 6935, 335, 5420, 14875, 272, 248, 493, 25, 62, 25, 204, 23, 963, 345]", Blue,5721,248,2.71875,greedy, Dracula,[62412],1,1.9453125,False,True,32
". grandiflorus, D. graveolens, D. kutejensis, D. macrantha, D. ox","[25, 3110, 340, 4755, 359, 204, 23, 361, 25, 16769, 315, 594, 204, 23, 361, 25, 429, 1220, 85, 40959, 204, 23, 361, 25, 6183, 9585, 2188, 204, 23, 361, 25, 22206]",ley,1844,1844,1.15625,None_,,[],0,1.15625,True,True,32
 Hong Kong Art Museum ( 201,"[11640, 11247, 2818, 7189, 204, 19, 204, 626]",2,29,29,1.984375,None_,,[],0,1.984375,True,True,8
 Entering a Hohmann transfer orbit from Earth to Jupiter from low Earth orbit,"[6606, 263, 241, 370, 1259, 10322, 4450, 27677, 427, 6490, 271, 31594, 427, 1958, 6490, 27677]", requires,4654,4654,2.046875,None_,,[],0,2.046875,True,True,16
" in part to the resettlement of displaced people. Despite Rwanda's fertile ecosystem, food production often does not keep pace with population growth ","[272, 622, 271, 248, 560, 2343, 1977, 275, 32565, 692, 204, 25, 10744, 43226, 204, 18, 94, 40940, 12188, 204, 23, 1655, 3146, 1764, 960, 416, 1244, 9379, 335, 4558, 3047, 204]",",",23,25,1.125,greedy,Loan,[64634],1,0.6640625,False,True,32
 and make @-@ up by Erwin Wijaya. Cinematography was completed by Ipung Rach,"[273, 717, 204, 43, 24, 43, 510, 431, 3705, 5787, 51435, 9015, 204, 25, 43282, 35443, 398, 5326, 431, 62785, 1018, 49068]",mat,7190,7190,0.60546875,None_,,[],0,0.60546875,True,True,22
 want them to do but expand on it.,"[729, 612, 271, 441, 480, 4725, 313, 334, 204, 25]", The,390,193,3.890625,greedy,❤,[35816],1,2.5625,False,True,10
