question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]",zo,5173,18.125,gcg, Zo,"[24826, 3815, 47232, 45696, 29142, 13236, 272, 725, 50817, 101]",10,8.0,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]",ateful,9353,19.0,gcg,ible,"[840, 46388, 25724, 2700, 56621, 50849, 34021, 4083, 52604, 52612]",10,11.75,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", schon,14800,20.0,gcg,____________________,"[47194, 10843, 58706, 37, 55744, 34851, 759, 42818, 31246, 4]",10,9.0625,False,False,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", America,3328,8.5,gcg,wealth,"[21060, 3328, 64414, 1063, 42855, 36665]",6,0.734375,False,True,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", Conway,56029,13.5625,greedy,Tuple,"[55593, 56029]",2,1.5625,False,True,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", Accessories,23821,16.0,greedy, semantics,"[56096, 9072, 23821]",3,1.5703125,False,True,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]",onna,6646,18.5,gcg,una,"[5998, 49434, 34164, 35233, 34946, 4678, 47912, 28734, 9771, 3856]",10,5.125,False,False,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]", suspended,16613,11.5625,gcg, drone,"[21069, 40414, 38464, 11069, 3279, 16613, 46015, 52579]",8,0.06591796875,False,True,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]", Kirby,45725,15.8125,greedy,amen,"[16000, 45725, 53254]",3,2.03125,False,True,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]",Dr,6914,17.5,gcg, surgeon,"[21025, 34017, 2609, 14138]",4,2.625,False,True,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]",NODE,58380,19.125,gcg, dinosaur,"[42676, 57582, 3279, 58380]",4,0.86328125,False,True,10
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", Jack,4164,17.875,gcg, jack,"[6780, 43138, 28109, 8492, 4, 12496, 56488, 204, 38170, 25279]",10,3.515625,False,False,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", kenn,54682,19.5,gcg, Kenneth,"[33691, 25005, 19628, 23063, 35233, 306, 5095, 2070, 30188, 1294]",10,7.03125,False,False,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", guardian,28308,20.5,gcg, Bitcoin,"[9777, 40582, 10666, 28308, 53193, 204, 28308, 41]",8,0.2265625,False,True,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]",Ask,14396,21.875,gcg, Bicycle,"[49826, 33202, 44821, 32439, 10560, 35778, 25313, 204, 11384, 877]",10,13.3125,False,False,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]", �,39697,13.0625,gcg, locksmith,"[33486, 64066, 39697, 14925]",4,0.361328125,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]", Carson,30257,15.8125,greedy,////////////////////////////////,"[22099, 30257]",2,1.625,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",phasis,43726,17.5,greedy,=,"[40, 43726, 39531]",3,0.53515625,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]", propagate,62280,19.25,gcg, propagate,"[62280, 37574, 44549, 4272, 12600, 13536]",6,0.8671875,False,True,16
andy. Finally Fulk achieved his goal through the marriage of Geoffrey and Mat,"[10058, 204, 25, 10008, 378, 20397, 8894, 545, 3481, 788, 248, 5838, 275, 59198, 273, 5972]", Cri,59283,21.625,gcg, deleting,"[39672, 5972, 59283, 1972]",4,0.2578125,False,True,16
andy. Finally Fulk achieved his goal through the marriage of Geoffrey and Mat,"[10058, 204, 25, 10008, 378, 20397, 8894, 545, 3481, 788, 248, 5838, 275, 59198, 273, 5972]", parfois,33891,23.375,gcg,National,"[15744, 30321, 8528, 53949, 5972, 57743, 36430, 61893, 31748, 33107]",10,2.234375,False,False,16
andy. Finally Fulk achieved his goal through the marriage of Geoffrey and Mat,"[10058, 204, 25, 10008, 378, 20397, 8894, 545, 3481, 788, 248, 5838, 275, 59198, 273, 5972]", Chu,43078,24.875,gcg, Tres,"[62035, 12089, 36657, 51695, 11225, 43078, 39884, 378]",8,0.0303955078125,False,True,16
andy. Finally Fulk achieved his goal through the marriage of Geoffrey and Mat,"[10058, 204, 25, 10008, 378, 20397, 8894, 545, 3481, 788, 248, 5838, 275, 59198, 273, 5972]", Burning,38900,27.25,gcg,       ,"[6983, 11225, 38900, 10024, 44707, 41920]",6,0.240234375,False,True,16
" David Duchovny was pleased with the script, describing it as a","[4653, 361, 718, 620, 2713, 398, 9055, 335, 248, 6212, 204, 23, 16835, 334, 345, 241]", biochemical,51102,15.5,gcg, a,"[241, 51102, 57589, 26516, 51435, 24793, 5383, 36433]",8,0.1708984375,False,True,16
" David Duchovny was pleased with the script, describing it as a","[4653, 361, 718, 620, 2713, 398, 9055, 335, 248, 6212, 204, 23, 16835, 334, 345, 241]",gy,1336,17.75,gcg,ory,"[675, 39447, 46150, 59712, 38535, 39003, 45167, 108, 11788, 1336]",10,2.5625,False,False,16
" David Duchovny was pleased with the script, describing it as a","[4653, 361, 718, 620, 2713, 398, 9055, 335, 248, 6212, 204, 23, 16835, 334, 345, 241]",entrée,60005,19.375,gcg,UES,"[25571, 8348, 35865, 60580, 15206, 56702, 1956, 17358, 31381, 32394]",10,8.75,False,False,16
" David Duchovny was pleased with the script, describing it as a","[4653, 361, 718, 620, 2713, 398, 9055, 335, 248, 6212, 204, 23, 16835, 334, 345, 241]",ecost,50524,22.375,gcg,ī,"[35206, 33858, 355, 2104, 311, 317, 40132, 33742, 38711, 3863]",10,12.4375,False,False,16
" was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ","[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]",onomics,41534,18.25,gcg,—-,"[45182, 18487, 770, 33531, 10175, 26987, 36321, 40137, 11608, 26133]",10,13.5625,False,False,22
" was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ","[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]", respective,12596,19.25,gcg,._,"[5684, 9647, 49925, 2717, 10931, 32253, 4, 1271, 51374, 14180]",10,12.625,False,False,22
" was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ","[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]",respons,28176,20.375,gcg, Leisure,"[42541, 36435, 21438, 758, 56498, 1232, 11588, 1751, 24740, 42295]",10,16.625,False,False,22
", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign","[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]", termed,37764,13.1875,gcg,case,"[5858, 37764, 19271, 48310, 44440, 7932, 7261, 51350, 8303, 28528]",10,4.21875,False,False,22
", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign","[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]", MW,31681,17.125,gcg, interests,"[6749, 13535, 24158, 10336, 46704, 37477, 36278, 21896, 61093, 15500]",10,5.0,False,False,22
", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign","[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",upuncture,31189,18.625,gcg, acupuncture,"[41986, 54840, 33839, 28452, 27349, 2541, 585, 28922, 19311, 29269]",10,10.375,False,False,22
", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign","[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]", gamer,37086,20.0,gcg, slot,"[5696, 40062, 42125, 37086, 55144, 7350, 274, 18994, 39797, 20408]",10,2.90625,False,False,22
" were not representative of the air force. For a few days after the attack, the areas around the","[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]", visit,1813,11.5625,gcg, override,"[16028, 41097, 354, 48526, 40329, 43386, 1813, 6792]",8,2.15625,False,True,22
" were not representative of the air force. For a few days after the attack, the areas around the","[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]", Prep,23245,14.8125,greedy, bombard,"[51252, 2795, 23245]",3,0.5625,False,True,22
" were not representative of the air force. For a few days after the attack, the areas around the","[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]", incapable,34259,17.125,gcg, Determine,"[42439, 52833, 17059, 59294, 17216, 23189, 4542, 61798, 34259, 8831]",10,2.828125,False,False,22
" were not representative of the air force. For a few days after the attack, the areas around the","[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]",Sof,54815,19.25,gcg, Cecil,"[59441, 54815, 29403, 20694, 61798, 585, 52511, 58321, 849, 46000]",10,0.1455078125,False,True,22
"s focus on "" lonely sadness "" ( koi ) was interpreted in a couple of ways","[94, 1966, 313, 204, 13, 21384, 24428, 204, 13, 204, 19, 429, 5214, 204, 20, 398, 23575, 272, 241, 2916, 275, 2498]", homosexuality,37441,15.5625,gcg, homosexual,"[32466, 1465, 17588, 54978, 59198, 33337, 56174, 26291, 12731, 12857]",10,3.03125,False,False,22
"s focus on "" lonely sadness "" ( koi ) was interpreted in a couple of ways","[94, 1966, 313, 204, 13, 21384, 24428, 204, 13, 204, 19, 429, 5214, 204, 20, 398, 23575, 272, 241, 2916, 275, 2498]", marathon,24311,17.5,gcg, Alicia,"[47563, 50516, 8785, 24311, 15565, 48604, 12857, 24311, 17528, 13672]",10,1.015625,False,True,22
"s focus on "" lonely sadness "" ( koi ) was interpreted in a couple of ways","[94, 1966, 313, 204, 13, 21384, 24428, 204, 13, 204, 19, 429, 5214, 204, 20, 398, 23575, 272, 241, 2916, 275, 2498]", chandelier,59250,18.625,gcg,Conference,"[43989, 41322, 32682, 30165, 59250, 63119, 59650, 41887, 50333, 59250]",10,0.5,False,True,22
"s focus on "" lonely sadness "" ( koi ) was interpreted in a couple of ways","[94, 1966, 313, 204, 13, 21384, 24428, 204, 13, 204, 19, 429, 5214, 204, 20, 398, 23575, 272, 241, 2916, 275, 2498]",frage,46555,20.125,gcg, Tracey,"[63177, 252, 40180, 47278, 48772, 38221, 51154, 47635, 2977, 30029]",10,10.3125,False,False,22
" to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida","[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]",�,2230,16.375,gcg, skillful,"[60775, 18128, 49466, 7568, 39808, 49477, 26256, 15295, 181, 48064]",10,6.34375,False,False,32
" to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida","[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]", Regardless,21093,18.375,gcg, tweak,"[41141, 15638, 10082, 47379, 29394, 38029, 61693, 47689, 61150, 61927]",10,10.8125,False,False,32
" to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida","[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]", deployment,16667,19.875,gcg, Marianne,"[63459, 55963, 34036, 949, 378, 10360, 28131, 6234, 49230, 45997]",10,3.203125,False,False,32
" to be merged to form the new university, and there were other possible candidates for the presidency. Albert A. Murphree, president of Florida","[271, 314, 30245, 271, 1052, 248, 627, 7039, 204, 23, 273, 629, 646, 599, 1777, 7674, 312, 248, 30352, 204, 25, 17018, 317, 25, 7980, 747, 609, 204, 23, 4179, 275, 5837]",Axis,41601,21.875,gcg,Synopsis,"[56286, 48890, 35105, 41601, 9292, 32059]",6,0.40625,False,True,32
" The guitar solo of "" Fix You "" is currently used as the player introduction at all of the National Hockey League's Montreal Canadiens ","[390, 9556, 6522, 275, 204, 13, 17004, 781, 204, 13, 304, 3250, 1042, 345, 248, 3850, 9705, 388, 455, 275, 248, 2926, 27903, 7036, 204, 18, 94, 23160, 1853, 12625, 594, 204]",ricting,32525,18.0,gcg, Einstein,"[33264, 9230, 5684, 46482, 49804, 54018, 30160, 60399, 44800, 48215]",10,13.375,False,False,32
" The guitar solo of "" Fix You "" is currently used as the player introduction at all of the National Hockey League's Montreal Canadiens ","[390, 9556, 6522, 275, 204, 13, 17004, 781, 204, 13, 304, 3250, 1042, 345, 248, 3850, 9705, 388, 455, 275, 248, 2926, 27903, 7036, 204, 18, 94, 23160, 1853, 12625, 594, 204]", shipped,15453,19.375,gcg,ans,"[501, 51262, 48688, 19909, 35178, 4415, 4, 2174, 1579, 53795]",10,8.125,False,False,32
" The guitar solo of "" Fix You "" is currently used as the player introduction at all of the National Hockey League's Montreal Canadiens ","[390, 9556, 6522, 275, 204, 13, 17004, 781, 204, 13, 304, 3250, 1042, 345, 248, 3850, 9705, 388, 455, 275, 248, 2926, 27903, 7036, 204, 18, 94, 23160, 1853, 12625, 594, 204]", invari,35662,20.5,gcg, textbooks,"[35487, 24814, 24390, 41933, 50528, 43858, 19141, 3525, 594, 34943]",10,11.6875,False,False,32
" The guitar solo of "" Fix You "" is currently used as the player introduction at all of the National Hockey League's Montreal Canadiens ","[390, 9556, 6522, 275, 204, 13, 17004, 781, 204, 13, 304, 3250, 1042, 345, 248, 3850, 9705, 388, 455, 275, 248, 2926, 27903, 7036, 204, 18, 94, 23160, 1853, 12625, 594, 204]", vlast,53373,23.125,gcg,宝,"[37821, 18020, 41933, 32958, 594, 46670, 7946, 22667, 21191, 12046]",10,14.625,False,False,32
 NY 23 in western Columbia County. The route separates from NY 23 south of Hudson and rejoins its parent east of the village in Claverack,"[6577, 204, 1871, 272, 11627, 12360, 3402, 204, 25, 390, 7128, 38721, 427, 6577, 204, 1871, 6520, 275, 22470, 273, 31317, 965, 701, 2386, 10001, 275, 248, 7997, 272, 1156, 11652, 448]", chloride,37543,17.75,gcg, Carlisle,"[58254, 51292, 26485, 22597, 5226, 51292, 27094, 46373, 64815, 36282]",10,6.09375,False,False,32
 NY 23 in western Columbia County. The route separates from NY 23 south of Hudson and rejoins its parent east of the village in Claverack,"[6577, 204, 1871, 272, 11627, 12360, 3402, 204, 25, 390, 7128, 38721, 427, 6577, 204, 1871, 6520, 275, 22470, 273, 31317, 965, 701, 2386, 10001, 275, 248, 7997, 272, 1156, 11652, 448]",展,24388,19.25,gcg,Exhib,"[64277, 1553, 2630, 6700, 59321, 25704, 31588, 46054, 1341, 37164]",10,6.96875,False,False,32
 NY 23 in western Columbia County. The route separates from NY 23 south of Hudson and rejoins its parent east of the village in Claverack,"[6577, 204, 1871, 272, 11627, 12360, 3402, 204, 25, 390, 7128, 38721, 427, 6577, 204, 1871, 6520, 275, 22470, 273, 31317, 965, 701, 2386, 10001, 275, 248, 7997, 272, 1156, 11652, 448]",install,13376,20.5,gcg, knock,"[9169, 57661, 61255, 23083, 250, 44482, 50964, 22381, 22479, 59349]",10,7.6875,False,False,32
" viable today. Seismic stations have been maintained on Hawaiʻi since the Observatory's inception, but these were concentrated primarily on Kī","[18126, 1722, 204, 25, 1154, 41912, 11226, 413, 650, 11131, 313, 12705, 144, 131, 84, 1428, 248, 45958, 204, 18, 94, 30636, 204, 23, 480, 783, 646, 20664, 8708, 313, 531, 35206]",汉,23147,14.3125,gcg,Self,"[19827, 61434, 2717, 150, 25784, 41661, 45031, 63247, 32728, 500]",10,3.453125,False,False,32
" viable today. Seismic stations have been maintained on Hawaiʻi since the Observatory's inception, but these were concentrated primarily on Kī","[18126, 1722, 204, 25, 1154, 41912, 11226, 413, 650, 11131, 313, 12705, 144, 131, 84, 1428, 248, 45958, 204, 18, 94, 30636, 204, 23, 480, 783, 646, 20664, 8708, 313, 531, 35206]",inu,48256,18.875,gcg,Recommend,"[42612, 34416, 3909, 26167, 64767, 38426, 8826, 6234]",8,1.984375,False,True,32
" viable today. Seismic stations have been maintained on Hawaiʻi since the Observatory's inception, but these were concentrated primarily on Kī","[18126, 1722, 204, 25, 1154, 41912, 11226, 413, 650, 11131, 313, 12705, 144, 131, 84, 1428, 248, 45958, 204, 18, 94, 30636, 204, 23, 480, 783, 646, 20664, 8708, 313, 531, 35206]", Few,28762,20.5,gcg, VW,"[39847, 3346, 34917, 64497, 61434, 43022, 41308, 54076, 531, 859]",10,3.125,False,False,32
" viable today. Seismic stations have been maintained on Hawaiʻi since the Observatory's inception, but these were concentrated primarily on Kī","[18126, 1722, 204, 25, 1154, 41912, 11226, 413, 650, 11131, 313, 12705, 144, 131, 84, 1428, 248, 45958, 204, 18, 94, 30636, 204, 23, 480, 783, 646, 20664, 8708, 313, 531, 35206]", AFF,65019,22.375,gcg,Transl,"[57126, 45159, 40233, 10083, 29335, 21188, 32203, 25059, 57223, 50318]",10,9.125,False,False,32
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", critiques,43539,10.1875,gcg, additionally,"[9850, 46531, 24160, 55660, 59177, 43539, 62860, 17968, 559, 52870]",10,1.8828125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", Hait,25753,16.375,gcg,686,"[47332, 39728, 47386, 1217, 24247, 25753, 51270, 27916]",8,2.046875,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]",effect,10303,18.0,gcg, Received,"[55836, 10303, 4, 14577]",4,0.169921875,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]",Subst,60588,19.75,gcg,Started,"[42517, 2725, 35591, 60588, 51367, 46001]",6,1.015625,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",h,83,14.5,gcg, inconvenience,"[36623, 43482, 13378, 39727, 2578, 83]",6,1.46875,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", cass,26318,17.375,gcg, Gul,"[39634, 26318, 28073, 15417, 4900, 14525]",6,1.46875,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",��,41181,18.5,gcg,Scope,"[27715, 43136, 52863, 78, 46448, 46977, 61386, 61565, 36201, 50982]",10,13.5,False,False,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",�,4195,19.625,gcg, Frey,"[50959, 52289, 26014, 61386, 21224, 32649, 29239, 4195]",8,0.546875,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", closed,4899,11.125,gcg, unwavering,"[60750, 42116, 9146, 62885, 2541, 16854]",6,1.96875,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", Luxem,36764,13.125,greedy,"""@","[42812, 36764]",2,2.53125,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", shaded,51456,14.375,greedy, Hispanic,"[28495, 43, 51456]",3,1.609375,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", clutching,57082,15.875,gcg,ѕ,"[33269, 12561, 41022, 9314, 30214, 1132, 62753, 59476, 57015, 465]",10,2.296875,False,False,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]",SF,38382,17.25,gcg,────,"[54621, 60516, 46231, 7827, 32123, 13347, 36115, 29428, 534, 32364]",10,7.53125,False,False,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]", jersey,24045,18.5,gcg,        ,"[407, 19, 204, 24045]",4,0.70703125,False,True,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]",rob,18545,19.5,gcg,️,"[13392, 63922, 2007, 19, 41933, 18545, 26121, 20493, 170, 28848]",10,6.625,False,False,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]", groundwork,56931,21.0,gcg, ,"[204, 22803, 63979, 37666, 50467, 56931]",6,0.8515625,False,True,8
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", vast,7298,18.125,gcg,grain,"[48303, 355, 3242, 56612, 13087, 2273, 64014, 31504, 50825, 6745]",10,2.671875,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", microscope,39190,19.125,gcg,icle,"[1585, 46879, 19554, 55660, 32580, 62116, 53455, 50335, 9705, 39190]",10,7.96875,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", qualifier,59420,20.0,gcg,758,"[55022, 59420, 38096, 12900, 4, 35298, 51884, 47097, 15447, 62271]",10,2.53125,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", madera,63508,21.875,gcg, voglio,"[61852, 36550, 5145, 5317, 4, 11911, 25975, 38511, 59694, 38237]",10,12.4375,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", Las,7388,18.0,gcg, WL,"[55394, 17596, 26, 64276, 50996, 51800, 46817, 55747, 204, 36663]",10,4.28125,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", rendered,22205,19.0,gcg,((,"[5340, 41212, 62762, 47525, 4, 22128, 62656, 41787, 38697, 30311]",10,9.6875,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]",ecute,10144,19.875,gcg,454,"[39719, 36761, 3407, 15228, 6726, 18631, 9320, 58321, 8955, 21824]",10,7.84375,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]",Agreed,62877,23.875,gcg,db,"[8134, 28061, 59737, 36831, 23560, 57713, 64191, 31864, 17084, 6794]",10,14.625,False,False,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", lite,33201,13.4375,gcg,>>COMMENT<<,"[4, 27551, 26323, 54847]",4,1.671875,False,True,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", committing,26417,15.8125,gcg,拥有,"[55956, 26417, 13441, 31213, 25451, 62720, 47669, 277, 20689, 64080]",10,1.78125,False,True,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", capacità,60985,18.5,gcg, outlining,"[45747, 46206, 76, 4, 35389, 25537, 52658, 13737, 6915, 46423]",10,5.15625,False,False,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]", between,1192,10.9375,gcg, Views,"[20457, 27079, 35026, 26410, 32715, 31990, 25273, 50772, 38126, 17295]",10,4.6875,False,False,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]", highways,38036,15.75,gcg, penis,"[10482, 8882, 19518, 424, 18804, 15639, 50150, 38036]",8,1.546875,False,True,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]", playback,36344,17.375,gcg, Fuel,"[23859, 3279, 36344, 25820]",4,1.0390625,False,True,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]", înc,42001,19.0,gcg,›,"[16320, 22204, 390, 11739, 42001, 8250, 1915, 464]",8,0.78125,False,True,10
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", direction,4934,17.625,gcg, Directory,"[20890, 25403, 30384, 3711, 22, 56577, 13, 63574, 204, 63255]",10,2.828125,False,False,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", beginner,21811,19.5,gcg, mascara,"[46018, 16760, 4, 30942, 12886, 12327, 8765, 1681, 33852, 21894]",10,9.5,False,False,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]",setup,30244,20.5,gcg, reprodu,"[15307, 438, 54472, 54361, 37213, 36623, 24160, 55552, 38238, 61717]",10,12.3125,False,False,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", Bale,60329,21.75,gcg, etc,"[2592, 52344, 41, 38355, 6873, 60329, 55102, 31850, 60329, 4]",10,2.1875,False,False,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]", Investment,15788,12.875,gcg,review,"[20858, 15788, 32559, 53104, 51622, 1814]",6,1.15625,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",Saf,62156,15.6875,greedy,=,"[40, 62156]",2,2.0625,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",endment,12277,17.5,gcg,=,"[40, 12277, 8670, 55401, 51448, 64408, 13737, 9]",8,0.038818359375,False,True,16
