question_ids,question,answer_ids,answer,question_length,_base_rank
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",2065, took,10,11
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",273, and,10,12
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",631, would,10,13
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",204, ,10,14
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",6328, ran,10,15
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",1340, put,10,16
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",6711, walked,10,17
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",451, will,10,18
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",2075, started,10,19
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",313, on,10,20
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",2759, saw,10,21
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",6497, pulled,10,22
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",3416, gave,10,23
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",504, has,10,24
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",1964, called,10,25
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",12933, threw,10,26
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",3506, tried,10,27
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",427, from,10,28
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",14210, grabbed,10,29
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",1217, found,10,30
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",1973, comes,10,31
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",6838, stood,10,32
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",14275, jumped,10,33
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",272, in,10,34
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",6900, noticed,10,35
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",21559, climbed,10,36
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",335, with,10,37
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",7173, picked,10,38
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",22786, shouted,10,39
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",2998, looked,10,40
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",15377, approached,10,41
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",193,"
",10,42
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",1815, says,10,43
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",832, then,10,44
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",3275, turned,10,45
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",18,',10,46
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",1042, used,10,47
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",29688, yelled,10,48
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",325, that,10,49
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",3271, goes,10,50
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",12796, walks,10,51
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",1021, made,10,52
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",379, or,10,53
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",8988, pointed,10,54
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",2815, lay,10,55
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",765, could,10,56
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",826, did,10,57
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",19010, rushed,10,58
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",46051, sprayed,10,59
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",19038, spotted,10,60
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",3465, began,10,61
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",7029, arrived,10,62
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",6268, standing,10,63
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",3418, gets,10,64
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",3867, brought,10,65
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",830, even,10,66
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",646, were,10,67
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",55410, knelt,10,68
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",13176, lifted,10,69
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",4664, helped,10,70
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",3571, decided,10,71
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",5514, fell,10,72
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",295, I,10,73
"[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]"," patch of grass, one of the firemen",14654, commented,10,74
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",248, the,10,0
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",2661, similar,10,1
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",12840, identical,10,2
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",6686, equal,10,3
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",241, a,10,4
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",1104, different,10,5
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",650, been,10,6
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",829, very,10,7
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",267, an,10,8
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",658, no,10,9
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",271, to,10,10
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",2376, almost,10,11
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",3526, exactly,10,12
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",7122, approximately,10,13
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",204, ,10,14
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",15872, comparable,10,15
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",4253, nearly,10,16
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",544, about,10,17
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",520, more,10,18
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",12238, roughly,10,19
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",9646, equivalent,10,20
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",5661, separate,10,21
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",54152, indist,10,22
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",1216, both,10,23
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",193,"
",10,24
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",9919, essentially,10,25
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",525, their,10,26
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",847, two,10,27
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",1144, same,10,28
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",11542, virtually,10,29
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",10148, equally,10,30
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",7592, distinct,10,31
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",2335, either,10,32
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",860, many,10,33
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",532, one,10,34
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",28911, statistically,10,35
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",39193, overlapping,10,36
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",736, only,10,37
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",596, some,10,38
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",455, all,10,39
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",5725, slightly,10,40
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",6976, relatively,10,41
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",7453, basically,10,42
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",416, not,10,43
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",3259, completely,10,44
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",4641, shared,10,45
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",11575, matching,10,46
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",20234, morph,10,47
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",23,",",10,48
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",25,.,10,49
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",4027, developed,10,50
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",9540, largely,10,51
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",3555, normal,10,52
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",17026, evolved,10,53
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",5662, mostly,10,54
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",8260, opposite,10,55
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",6302, significantly,10,56
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",35609, differing,10,57
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",388, at,10,58
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",14968, wings,10,59
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",64090, symmetrical,10,60
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",4225, hom,10,61
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",866, much,10,62
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",38235, genetically,10,63
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",7851, phen,10,64
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",8359, somewhat,10,65
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",13653, alike,10,66
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",1373, three,10,67
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",2433, pretty,10,68
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",52353, symmetric,10,69
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",19194, similarly,10,70
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",2615, complete,10,71
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",272, in,10,72
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",2225, sex,10,73
"[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]","orphic, meaning that males and females had",2578, near,10,74
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,19,(,16,0
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,24,-,16,1
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,70,[,16,2
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,600,–,16,3
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,791,—,16,4
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,25,.,16,5
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,563,--,16,6
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,951,...,16,7
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,23,",",16,8
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,17,&,16,9
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,38,;,16,10
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,103,|,16,11
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,2291,•,16,12
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,26,/,16,13
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,13,"""",16,14
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,21,*,16,15
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,28,1,16,16
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,4753,().,16,17
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,898,…,16,18
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,29,2,16,19
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,33,6,16,20
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,513,..,16,21
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,37,:,16,22
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,19778,[[,16,23
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,488,“,16,24
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,30,3,16,25
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,4100,·,16,26
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,10625,(*,16,27
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,2118,»,16,28
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,6873,.[,16,29
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,32,5,16,30
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,31,4,16,31
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,35,8,16,32
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,105,~,16,33
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,10510,([,16,34
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1069,11,16,35
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,42,?,16,36
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,12,!,16,37
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,34,7,16,38
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,696,10,16,39
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,928,12,16,40
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1152,(),16,41
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1672,"(""",16,42
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,853,200,16,43
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,47388,(~,16,44
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1030,15,16,45
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,36,9,16,46
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,2497,....,16,47
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,22633,(.,16,48
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,626,201,16,49
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,39,<,16,50
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1121,18,16,51
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1313,13,16,52
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,5340,((,16,53
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1871,23,16,54
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1840,199,16,55
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,25858,(#,16,56
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,5154,[…],16,57
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,423,20,16,58
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1243,16,16,59
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,14,#,16,60
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,40,=,16,61
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1392,17,16,62
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,27,0,16,63
"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", a part of the National Highway System as a principal arterial for its entire length ,1279,14,16,64
